MONDO Disease id	Disease name	Parent MONDO id	Parent name
mondo:0006523	acrodermatitis	mondo:0002051	integumentary system disease
mondo:0006523	acrodermatitis	mondo:0021166	inflammatory disease
mondo:0002572	aspiration pneumonitis	mondo:0005550	infectious disease
mondo:0002572	aspiration pneumonitis	mondo:0005087	respiratory system disease
mondo:0002572	aspiration pneumonitis	mondo:0021166	inflammatory disease
mondo:0037872	bordetellosis	mondo:0005550	infectious disease
mondo:0005559	neurodegenerative disease	mondo:0005071	nervous system disorder
mondo:0001315	neurocirculatory asthenia	mondo:0002025	psychiatric disorder
mondo:0001315	neurocirculatory asthenia	mondo:0005071	nervous system disorder
mondo:0018171	malignant germ cell tumor of ovary	mondo:0004992	cancer
mondo:0018171	malignant germ cell tumor of ovary	mondo:0005151	endocrine system disease
mondo:0006681	Borrelia infectious disease	mondo:0005550	infectious disease
mondo:0019143	angiostrongyliasis	mondo:0005550	infectious disease
mondo:0013415	chromosome 17p13\.1 deletion syndrome	mondo:0005137	nutritional disorder
mondo:0013415	chromosome 17p13\.1 deletion syndrome	mondo:0002025	psychiatric disorder
mondo:0013415	chromosome 17p13\.1 deletion syndrome	mondo:0005071	nervous system disorder
mondo:0013415	chromosome 17p13\.1 deletion syndrome	mondo:0005066	metabolic disease
mondo:0013415	chromosome 17p13\.1 deletion syndrome	mondo:0005151	endocrine system disease
mondo:0005076	periodontitis	mondo:0002081	musculoskeletal system disease
mondo:0005076	periodontitis	mondo:0021166	inflammatory disease
mondo:0005575	colorectal cancer	mondo:0004335	digestive system disease
mondo:0005575	colorectal cancer	mondo:0004992	cancer
mondo:0007018	vulvitis	mondo:0021166	inflammatory disease
mondo:0017853	hypersensitivity pneumonitis	mondo:0005087	respiratory system disease
mondo:0017853	hypersensitivity pneumonitis	mondo:0021166	inflammatory disease
mondo:0017853	hypersensitivity pneumonitis	mondo:0005046	immune system disease
mondo:0016822	myalgia\-eosinophilia syndrome associated with tryptophan	mondo:0002081	musculoskeletal system disease
mondo:0016822	myalgia\-eosinophilia syndrome associated with tryptophan	mondo:0003900	connective tissue disease
mondo:0016822	myalgia\-eosinophilia syndrome associated with tryptophan	mondo:0005046	immune system disease
mondo:0024990	swine disease		
mondo:0005249	pneumonia	mondo:0005550	infectious disease
mondo:0005249	pneumonia	mondo:0005087	respiratory system disease
mondo:0005249	pneumonia	mondo:0021166	inflammatory disease
mondo:0010691	Norrie disease	mondo:0002025	psychiatric disorder
mondo:0010691	Norrie disease	mondo:0005071	nervous system disorder
mondo:0010787	Kearns\-Sayre syndrome	mondo:0005071	nervous system disorder
mondo:0010787	Kearns\-Sayre syndrome	mondo:0005066	metabolic disease
mondo:0010787	Kearns\-Sayre syndrome	mondo:0002081	musculoskeletal system disease
mondo:0010787	Kearns\-Sayre syndrome	mondo:0004995	cardiovascular disease
mondo:0010787	Kearns\-Sayre syndrome	mondo:0021084	vision disorder
mondo:0004741	tyrosinemia	mondo:0005066	metabolic disease
mondo:0007837	Johnson neuroectodermal syndrome	mondo:0002051	integumentary system disease
mondo:0007837	Johnson neuroectodermal syndrome	mondo:0002025	psychiatric disorder
mondo:0007837	Johnson neuroectodermal syndrome	mondo:0005071	nervous system disorder
mondo:0002866	duodenal disease	mondo:0004335	digestive system disease
mondo:0013869	adenine phosphoribosyltransferase deficiency	mondo:0005066	metabolic disease
mondo:0013869	adenine phosphoribosyltransferase deficiency	mondo:0002118	urinary system disease
mondo:0001152	amnestic disorder	mondo:0002025	psychiatric disorder
mondo:0001152	amnestic disorder	mondo:0005071	nervous system disorder
mondo:0006661	ascorbic acid deficiency		
mondo:0009837	choroid plexus papilloma	mondo:0004995	cardiovascular disease
mondo:0009837	choroid plexus papilloma	mondo:0005071	nervous system disorder
mondo:0006525	allergic contact dermatitis	mondo:0002051	integumentary system disease
mondo:0006525	allergic contact dermatitis	mondo:0021166	inflammatory disease
mondo:0006525	allergic contact dermatitis	mondo:0005046	immune system disease
mondo:0019362	epidemic louse\-borne typhus	mondo:0005550	infectious disease
mondo:0004508	periapical periodontitis	mondo:0002081	musculoskeletal system disease
mondo:0004508	periapical periodontitis	mondo:0021166	inflammatory disease
mondo:0002629	bone osteosarcoma	mondo:0004992	cancer
mondo:0002629	bone osteosarcoma	mondo:0003900	connective tissue disease
mondo:0002629	bone osteosarcoma	mondo:0002081	musculoskeletal system disease
mondo:0006559	hidradenitis suppurativa	mondo:0002051	integumentary system disease
mondo:0006559	hidradenitis suppurativa	mondo:0021166	inflammatory disease
mondo:0004769	orbital plasma cell granuloma	mondo:0002081	musculoskeletal system disease
mondo:0004769	orbital plasma cell granuloma	mondo:0021166	inflammatory disease
mondo:0007576	esophageal cancer	mondo:0004335	digestive system disease
mondo:0007576	esophageal cancer	mondo:0004992	cancer
mondo:0005828	listeriosis	mondo:0005550	infectious disease
mondo:0005980	tick infestation	mondo:0002051	integumentary system disease
mondo:0005980	tick infestation	mondo:0005550	infectious disease
mondo:0006044	nephrosclerosis	mondo:0004995	cardiovascular disease
mondo:0006044	nephrosclerosis	mondo:0002118	urinary system disease
mondo:0000940	trypanosomiasis	mondo:0005550	infectious disease
mondo:0002428	protozoa infectious disease	mondo:0005550	infectious disease
mondo:0008226	aggressive periodontitis	mondo:0002081	musculoskeletal system disease
mondo:0008226	aggressive periodontitis	mondo:0021166	inflammatory disease
mondo:0017941	chikungunya	mondo:0002051	integumentary system disease
mondo:0017941	chikungunya	mondo:0005550	infectious disease
mondo:0003441	dystonic disorder	mondo:0005071	nervous system disorder
mondo:0006938	pyelitis	mondo:0002118	urinary system disease
mondo:0006938	pyelitis	mondo:0021166	inflammatory disease
mondo:0006687	burning mouth syndrome	mondo:0005071	nervous system disorder
mondo:0005298	osteoporosis	mondo:0003900	connective tissue disease
mondo:0005298	osteoporosis	mondo:0002081	musculoskeletal system disease
mondo:0005794	Herpesviridae infectious disease	mondo:0005550	infectious disease
mondo:0019438	AL amyloidosis	mondo:0005071	nervous system disorder
mondo:0019438	AL amyloidosis	mondo:0005066	metabolic disease
mondo:0019438	AL amyloidosis	mondo:0002118	urinary system disease
mondo:0019438	AL amyloidosis	mondo:0002081	musculoskeletal system disease
mondo:0019438	AL amyloidosis	mondo:0004995	cardiovascular disease
mondo:0002081	musculoskeletal system disease	mondo:0002081	musculoskeletal system disease
mondo:0006474	transitional cell carcinoma	mondo:0004992	cancer
mondo:0000257	acute diarrhea	mondo:0004335	digestive system disease
mondo:0006649	anterior ischemic optic neuropathy	mondo:0005071	nervous system disorder
mondo:0015935	extragonadal germinoma	mondo:0004992	cancer
mondo:0005966	spleen cancer	mondo:0005046	immune system disease
mondo:0005966	spleen cancer	mondo:0004335	digestive system disease
mondo:0005966	spleen cancer	mondo:0004992	cancer
mondo:0005966	spleen cancer	mondo:0005570	hematologic disease
mondo:0005774	glanders	mondo:0005550	infectious disease
mondo:0009114	congenital sucrase\-isomaltase deficiency	mondo:0004335	digestive system disease
mondo:0009114	congenital sucrase\-isomaltase deficiency	mondo:0005066	metabolic disease
mondo:0001109	petrositis	mondo:0005550	infectious disease
mondo:0001109	petrositis	mondo:0005570	hematologic disease
mondo:0001109	petrositis	mondo:0003900	connective tissue disease
mondo:0001109	petrositis	mondo:0002081	musculoskeletal system disease
mondo:0001109	petrositis	mondo:0005046	immune system disease
mondo:0001109	petrositis	mondo:0021166	inflammatory disease
mondo:0005986	torovirus infectious disease	mondo:0005550	infectious disease
mondo:0001221	esophageal varices	mondo:0004335	digestive system disease
mondo:0001221	esophageal varices	mondo:0004995	cardiovascular disease
mondo:0018473	hyperlipoproteinemia type 3	mondo:0005066	metabolic disease
mondo:0006730	drug psychosis	mondo:0002025	psychiatric disorder
mondo:0006730	drug psychosis	mondo:0005071	nervous system disorder
mondo:0005754	epilepsy with generalized tonic\-clonic seizures	mondo:0005071	nervous system disorder
mondo:0007391	coxa vara \(disease\)		
mondo:0012104	acquired partial lipodystrophy	mondo:0002051	integumentary system disease
mondo:0012104	acquired partial lipodystrophy	mondo:0005066	metabolic disease
mondo:0001561	pyloric stenosis \(disease\)	mondo:0004335	digestive system disease
mondo:0005290	rhabdomyolysis \(disease\)	mondo:0002081	musculoskeletal system disease
mondo:0006903	peroneal nerve paralysis	mondo:0005071	nervous system disorder
mondo:0005720	cowpox	mondo:0005550	infectious disease
mondo:0005277	migraine disorder	mondo:0004995	cardiovascular disease
mondo:0005277	migraine disorder	mondo:0005071	nervous system disorder
mondo:0017813	van Maldergem syndrome	mondo:0002025	psychiatric disorder
mondo:0017813	van Maldergem syndrome	mondo:0005071	nervous system disorder
mondo:0006932	pulmonary edema	mondo:0005087	respiratory system disease
mondo:0002635	periodontal disease	mondo:0002081	musculoskeletal system disease
mondo:0020532	spirillary rat\-bite fever	mondo:0005550	infectious disease
mondo:0005096	squamous cell carcinoma	mondo:0004992	cancer
mondo:0019086	carcinoma of esophagus	mondo:0004335	digestive system disease
mondo:0019086	carcinoma of esophagus	mondo:0004992	cancer
mondo:0015278	familial pancreatic carcinoma	mondo:0004335	digestive system disease
mondo:0015278	familial pancreatic carcinoma	mondo:0004992	cancer
mondo:0015278	familial pancreatic carcinoma	mondo:0005151	endocrine system disease
mondo:0015278	familial pancreatic carcinoma	mondo:0021166	inflammatory disease
mondo:0006913	pneumococcal meningitis	mondo:0005550	infectious disease
mondo:0006913	pneumococcal meningitis	mondo:0005071	nervous system disorder
mondo:0006913	pneumococcal meningitis	mondo:0021166	inflammatory disease
mondo:0018041	other immunodeficiency syndrome with predominantly antibody defects		
mondo:0006788	hydrophthalmos		
mondo:0005862	multiple chemical sensitivity		
mondo:0008617	inflammatory bowel disease 11	mondo:0004335	digestive system disease
mondo:0008617	inflammatory bowel disease 11	mondo:0005046	immune system disease
mondo:0020836	autism\, susceptiblity to	mondo:0002025	psychiatric disorder
mondo:0020836	autism\, susceptiblity to	mondo:0005071	nervous system disorder
mondo:0005266	diabetic retinopathy	mondo:0005071	nervous system disorder
mondo:0005266	diabetic retinopathy	mondo:0005066	metabolic disease
mondo:0005266	diabetic retinopathy	mondo:0004335	digestive system disease
mondo:0005266	diabetic retinopathy	mondo:0004995	cardiovascular disease
mondo:0005266	diabetic retinopathy	mondo:0005151	endocrine system disease
mondo:0006798	hypervitaminosis A	mondo:0005137	nutritional disorder
mondo:0006798	hypervitaminosis A	mondo:0005066	metabolic disease
mondo:0000831	thrombotic disease	mondo:0004995	cardiovascular disease
mondo:0019507	amelogenesis imperfecta	mondo:0002081	musculoskeletal system disease
mondo:0005342	IgA glomerulonephritis	mondo:0002118	urinary system disease
mondo:0005342	IgA glomerulonephritis	mondo:0021166	inflammatory disease
mondo:0021056	familial adenomatous polyposis 1	mondo:0004335	digestive system disease
mondo:0021056	familial adenomatous polyposis 1	mondo:0004992	cancer
mondo:0011908	juvenile myelomonocytic leukemia	mondo:0005570	hematologic disease
mondo:0011908	juvenile myelomonocytic leukemia	mondo:0003900	connective tissue disease
mondo:0011908	juvenile myelomonocytic leukemia	mondo:0002081	musculoskeletal system disease
mondo:0011908	juvenile myelomonocytic leukemia	mondo:0005046	immune system disease
mondo:0011908	juvenile myelomonocytic leukemia	mondo:0004992	cancer
mondo:0005260	autism \(disease\)	mondo:0002025	psychiatric disorder
mondo:0005260	autism \(disease\)	mondo:0005071	nervous system disorder
mondo:0005821	late congenital syphilis	mondo:0005550	infectious disease
mondo:0004574	pyridoxine deficiency anemia	mondo:0005137	nutritional disorder
mondo:0004574	pyridoxine deficiency anemia	mondo:0005066	metabolic disease
mondo:0000306	trichosporonosis	mondo:0005550	infectious disease
mondo:0025382	sarcoma\, avian	mondo:0004992	cancer
mondo:0002367	kidney cancer	mondo:0004992	cancer
mondo:0002367	kidney cancer	mondo:0002118	urinary system disease
mondo:0021011	hereditary progressive chorea without dementia	mondo:0002025	psychiatric disorder
mondo:0021011	hereditary progressive chorea without dementia	mondo:0005071	nervous system disorder
mondo:0043726	multiple organ dysfunction syndrome		
mondo:0021069	malignant endocrine neoplasm	mondo:0004992	cancer
mondo:0021069	malignant endocrine neoplasm	mondo:0005151	endocrine system disease
mondo:0007754	HYPRPP		
mondo:0002095	vascular cancer	mondo:0004992	cancer
mondo:0002095	vascular cancer	mondo:0004995	cardiovascular disease
mondo:0016535	hypohidrotic ectodermal dysplasia	mondo:0002051	integumentary system disease
mondo:0004567	ileus	mondo:0004335	digestive system disease
mondo:0005993	Trichomonas vaginitis urogenital infection	mondo:0005550	infectious disease
mondo:0008867	biliary atresia	mondo:0004335	digestive system disease
mondo:0008867	biliary atresia	mondo:0005151	endocrine system disease
mondo:0006849	mastitis	mondo:0021166	inflammatory disease
mondo:0006849	mastitis	mondo:0002657	breast disease
mondo:0012348	maturity\-onset diabetes of the young type 8	mondo:0004335	digestive system disease
mondo:0012348	maturity\-onset diabetes of the young type 8	mondo:0005066	metabolic disease
mondo:0012348	maturity\-onset diabetes of the young type 8	mondo:0005151	endocrine system disease
mondo:0003117	somatoform disorder	mondo:0002025	psychiatric disorder
mondo:0003117	somatoform disorder	mondo:0005071	nervous system disorder
mondo:0009316	hair defect\-photosensitivity\-intellectual disability syndrome		
mondo:0006601	pityriasis rosea	mondo:0002051	integumentary system disease
mondo:0006601	pityriasis rosea	mondo:0021166	inflammatory disease
mondo:0006601	pityriasis rosea	mondo:0005046	immune system disease
mondo:0021804	silicotuberculosis	mondo:0005087	respiratory system disease
mondo:0021804	silicotuberculosis	mondo:0005550	infectious disease
mondo:0018670	symptomatic form of fragile X syndrome in female carrier	mondo:0005137	nutritional disorder
mondo:0018670	symptomatic form of fragile X syndrome in female carrier	mondo:0002025	psychiatric disorder
mondo:0018670	symptomatic form of fragile X syndrome in female carrier	mondo:0005071	nervous system disorder
mondo:0018670	symptomatic form of fragile X syndrome in female carrier	mondo:0005066	metabolic disease
mondo:0018670	symptomatic form of fragile X syndrome in female carrier	mondo:0005151	endocrine system disease
mondo:0008675	freeman\-Sheldon syndrome	mondo:0005071	nervous system disorder
mondo:0008675	freeman\-Sheldon syndrome	mondo:0002081	musculoskeletal system disease
mondo:0002211	B cell deficiency	mondo:0005046	immune system disease
mondo:0002211	B cell deficiency	mondo:0005570	hematologic disease
mondo:0025062	encephalomyelitis\, enzootic porcine	mondo:0005550	infectious disease
mondo:0005032	follicular thyroid adenoma	mondo:0005151	endocrine system disease
